No,KOI Code,Variation,Breeder,VariationID,BreederID,MMYY,Sequence,Bloodline,BloodlineID,Nickname,Variety ,Gender,Birth Year & Month,Age,Breeder,Purchase Date,Size (cm),updated date,update size (cm),Seller Agent,Seller ID,Handling Agent,Price Buy ( JPY ),Price Buy ( IDR ),Keeping Location,Link Photos,Link Video,Link Trophy,Link Certificate,Sell Price (IDR),Sell Price ( JPY),Date of Sell,Buyer Name,Date of Death,Death Note,
452,SANMNF000000001,SAN,MNF,151,46,0000,00001,,1,,Sanke,Unknown,,,Matsue Nishikigoi Farm,,,,,Oyagoi,6,,,,,SANMNF000000001.JPG,SANMNF000000001.MP4,,,,,,,,,
453,SHSMYA000000001,SHS,MYA,158,53,0000,00001,,1,,Showa Sansoku,Unknown,,,Miyatora Koi Farm,,,,,Oyagoi,6,,,,,SHSMYA000000001.JPG,SHSMYA000000001.MOV,,,,,,,,,
454,KAUMOK000000003,KAU,MOK,98,48,0000,00003,,1,,Kohaku,Unknown,,,Momotaro-Koi,,,,,Oyagoi,6,,,,,KAUMOK000000003.JPG,KAUMOK000000003.MP4,,,,,,,,,
455,SANSCK000000001,SAN,SCK,151,102,0000,00001,,1,,Sanke,Unknown,,,Sakai Co Koi Farm,,,,,Oyagoi,6,,,,,SANSCK000000001.JPG,SANSCK000000001.MP4,,,,,,,,,
456,SHSSHK000000001,SHS,SHK,158,73,0000,00001,,1,,Showa Sansoku,Unknown,,,Shinoda Koi Farm,,,,,Oyagoi,6,,,,,,SHSSHK000000001.MP4,,,,,,,,,
457,SHSISA042300001,SHS,ISA,158,17,0423,00001,,1,,Showa Sansoku,Unknown,Apr 2022,1,ISA Koi Farm,Apr 2023,28,,,AKA Koi Center,5,120000,,,,SHSISA042300001.JPG,SHSISA042300001.mov,,,,,,,,,
458,KAUISA042300001,KAU,ISA,98,17,0423,00001,,1,,Kohaku,Unknown,Apr 2022,1,ISA Koi Farm,Apr 2023,28,,,AKA Koi Center,5,130000,,,,KAUISA042300001.JPG,KAUISA042300001.mov,,,,,,,,,
459,SHSISA042300002,SHS,ISA,158,17,0423,00002,,1,,Showa Sansoku,Unknown,Apr 2022,1,ISA Koi Farm,Apr 2023,32,,,AKA Koi Center,5,170000,,,,SHSISA042300002.JPG,SHSISA042300002.mov,,,,,,,,,
460,SHIDKF022400001,SHI,DKF,155,4,0224,00001,,1,,Shiromuji,Female,,2,Dainichi Koi Farm,Feb 2024,88,,,AKA Koi Center,5,,"4,500,000",,,SHIDKF022400001.JPG,SHIDKF022400001.MP4,,,,,,,,,
461,TSASFF112300001,TSA,SFF,174,72,1123,00001,,1,,Tancho Sanke,Unknown,Nov 2021,2,Sakai Fish Farm,Nov 2023,62,,,AKA Koi Center,5,,"1,500,000",,,TSASFF112300001.jpg,TSASFF112300001.MP4,,,,,,,,,
462,KAUDKF000000001,KAU,DKF,98,4,0000,00001,RedTiger,12,,Kohaku,Female,,,Dainichi Koi Farm,,39,,,AKA Koi Center,5,1000000,,,,KAUDKF000000001.JPG,KAUDKF000000001.MOV,,,,,,,,,
463,KAUSFF000000001,KAU,SFF,98,72,0000,00001,MissNewYork,19,,Kohaku,Female,,,Sakai Fish Farm,,39,,,AKA Koi Center,5,300000,,,,KAUSFF000000001.jpg,KAUSFF000000001.mov,,,,,,,,,
464,SHSSFF000000001,SHS,SFF,158,72,0000,00001,SilkSoner,20,,Showa Sansoku,Male,,,Sakai Fish Farm,,43,,,AKA Koi Center,5,500000,,,,SHSSFF000000001.jpg,SHSSFF000000001.mov,,,,,,,,,
465,KAUSFF000000002,KAU,SFF,98,72,0000,00002,Shangli-la,21,,Kohaku,Male,,,Sakai Fish Farm,,47,,,AKA Koi Center,5,1500000,,,,KAUSFF000000002.JPG,KAUSFF000000002.mov,,,,,,,,,
466,KAUMOK012400001,KAU,MOK,98,48,0124,00001,,1,,Kohaku,Female,Jul 2021,2,Momotaro Koi Farm,Jan 2024,78,,,AKA Koi Center,5,,"10,000,000",,,KAUMOK012400001.JPG,KAUMOK012400001.MOV,,,,,,,,,
467,KAUMOK012400002,KAU,MOK,98,48,0124,00002,,1,,Kohaku,Female,May 2022,2,Momotaro Koi Farm,Jan 2024,61,,,AKA Koi Center,5,,"2,000,000",,,KAUMOK012400002.jpg,KAUMOK012400002.MP4,,,,,,,,,
468,TAISFF000000001,TAI,SFF,165,72,0000,00001,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,19,,,PIETH,2,50000,,,,TAISFF000000001.jpg,TAISFF000000001.MP4,,,,,,,,,
469,TAISFF000000002,TAI,SFF,165,72,0000,00002,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,26,,,PIETH,2,100000,,,,TAISFF000000002.jpg,TAISFF000000002.MP4,,,,,,,,,
470,TAISFF000000003,TAI,SFF,165,72,0000,00003,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,18,,,PIETH,2,150000,,,,TAISFF000000003.jpg,TAISFF000000003.MP4,,,,,,,,,
471,TAISFF000000004,TAI,SFF,165,72,0000,00004,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,21,,,PIETH,2,100000,,,,TAISFF000000004.jpg,TAISFF000000004.MP4,,,,,,,,,
472,TAISFF000000005,TAI,SFF,165,72,0000,00005,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,19,,,PIETH,2,100000,,,,TAISFF000000005.jpg,TAISFF000000005.MP4,,,,,,,,,
473,TAISFF000000006,TAI,SFF,165,72,0000,00006,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,16,,,PIETH,2,50000,,,,TAISFF000000006.jpg,TAISFF000000006.MP4,,,,,,,,,
474,TAISFF000000007,TAI,SFF,165,72,0000,00007,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,21,,,PIETH,2,100000,,,,TAISFF000000007.jpg,TAISFF000000007.MP4,,,,,,,,,
475,TAISFF000000008,TAI,SFF,165,72,0000,00008,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,18,,,PIETH,2,100000,,,,TAISFF000000008.jpg,TAISFF000000008.MP4,,,,,,,,,
476,TAISFF000000009,TAI,SFF,165,72,0000,00009,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,100000,,,,TAISFF000000009.jpg,TAISFF000000009.MP4,,,,,,,,,
477,TAISFF000000010,TAI,SFF,165,72,0000,00010,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,100000,,,,TAISFF000000010.jpg,TAISFF000000010.MP4,,,,,,,,,
478,TAISFF000000011,TAI,SFF,165,72,0000,00011,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,26,,,PIETH,2,150000,,,,TAISFF000000011.jpg,TAISFF000000011.MP4,,,,,,,,,
479,KAUSFF000000003,KAU,SFF,98,72,0000,00003,,1,,Kohaku,Unknown,,1,Sakai Fish Farm,,23,,,PIETH,2,100000,,,,KAUSFF000000003.jpg,KAUSFF000000003.MP4,,,,,,,,,
480,TAISFF000000012,TAI,SFF,165,72,0000,00012,,1,,Taisho sanshoku,Unknown,,1,Sakai Fish Farm,,18,,,PIETH,2,150000,,,,TAISFF000000012.jpg,TAISFF000000012.MP4,,,,,,,,,
481,KAUSFF000000004,KAU,SFF,98,72,0000,00004,,1,,Kohaku,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,100000,,,,KAUSFF000000004.jpg,KAUSFF000000004.MP4,,,,,,,,,
482,KAUSFF000000005,KAU,SFF,98,72,0000,00005,,1,,Kohaku,Unknown,,1,Sakai Fish Farm,,19,,,PIETH,2,50000,,,,KAUSFF000000005.jpg,KAUSFF000000005.MP4,,,,,,,,,
483,KAUMOK000000001,KAU,MOK,98,48,0000,00001,,1,,Kohaku,Unknown,,1,Momotaro Koi,,18,,,PIETH,2,150000,,,,KAUMOK000000001.jpg,KAUMOK000000001.MP4,,,,,,,,,
484,KAUMOK000000002,KAU,MOK,98,48,0000,00002,,1,,Kohaku,Unknown,,1,Momotaro Koi,,16,,,PIETH,2,50000,,,,KAUMOK000000002.jpg,KAUMOK000000002.MP4,,,,,,,,,
485,TAIMAR000000001,TAI,MAR,165,38,0000,00001,,1,,Taisho sanshoku,Unknown,,1,Marudo Koi Farm,,18,,,PIETH,2,100000,,,,TAIMAR000000001.jpg,TAIMAR000000001.MP4,,,,,,,,,
486,TAIMAR000000002,TAI,MAR,165,38,0000,00002,,1,,Taisho sanshoku,Unknown,,1,Marudo Koi Farm,,21,,,PIETH,2,30000,,,,TAIMAR000000002.jpg,TAIMAR000000002.MP4,,,,,,,,,
487,TAIKON000000001,TAI,KON,165,33,0000,00001,,1,,Taisho sanshoku,Unknown,,1,Kondo Koi Farm,,16,,,PIETH,2,50000,,,,TAIKON000000001.jpg,TAIKON000000001.MP4,,,,,,,,,
488,GSKMNC000000001,GSK,MNC,1,95,0000,00001,,1,,Ginrin Sanke,Unknown,,1,Matsue Nishikigoi Center, ,14,,,PIETH,2,30000,,,,GSKMNC000000001.jpg,GSKMNC000000001.MP4,,,,,,,,,
489,KAUMNC000000001,KAU,MNC,98,95,0000,00001,,1,,Kohaku,Unknown,,1,Matsue Nishikigoi Center, ,15,,,PIETH,2,50000,,,,KAUMNC000000001.jpg,KAUMNC000000001.MP4,,,,,,,,,
490,SHSDKF000000001,SHS,DKF,158,4,0000,00001,MonaLisa,13,,Showa Sansoku,Unknown,,1,Dainichi Koi Farm,,18,,,PIETH,2,100000,,,,SHSDKF000000001.jpg,SHSDKF000000001.MP4,,,,,,,,,
491,SHSDKF000000002,SHS,DKF,158,4,0000,00002,MonaLisa,13,,Showa Sansoku,Unknown,,1,Dainichi Koi Farm,,16,,,PIETH,2,100000,,,,SHSDKF000000002.jpg,SHSDKF000000002.MP4,,,,,,,,,
492,SHSDKF000000003,SHS,DKF,158,4,0000,00003,MonaLisa,13,,Showa Sansoku,Unknown,,1,Dainichi Koi Farm,,18,,,PIETH,2,100000,,,,SHSDKF000000003.jpg,SHSDKF000000003.MP4,,,,,,,,,
493,DSAMRS000000001,DSA,MRS,31,49,0000,00001,,1,,Doitsu Sanke,Unknown,,1,Marusaka Koi Farm, ,23,,,PIETH,2,71000,,,,DSAMRS000000001.PNG,DSAMRS000000001.MP4,,,,,,,,,
494,TAIMAR000000003,TAI,MAR,165,38,0000,00003,,1,,Taisho sanshoku,Unknown,,1,Marudo Koi Farm,,26,,,PIETH,2,42000,,,,TAIMAR000000003.PNG,TAIMAR000000003.MP4,,,,,,,,,
495,DSHMKF000000001,DSH,MKF,33,44,0000,00001,,1,,Doitsu Showa,Unknown,,1,Marushin Koi Farm, ,26,,,PIETH,2,71000,,,,DSHMKF000000001.PNG,DSHMKF000000001.MP4,,,,,,,,,
496,SHSDKF000000004,SHS,DKF,158,4,0000,00004,,1,,Showa Sansoku,Female,,2,Dainichi Koi Farm,,42,,,PIETH,2,250000,,,,SHSDKF000000004.jpg,SHSDKF000000004.MP4,,,,,,,,,
497,TSAXXX122300001,TSA,XXX,174,1,1223,00001,,1,,Tancho Sanke,Unknown,,,,,,,,PIETH,2,,,,,TSAXXX122300001.JPG,TSAXXX122300001.MP4,,,,,,,,,
498,SANXXX000000001,SAN,XXX,151,1,0000,00001,,1,,Sanke,Female,,1,,,45,,,PIETH,2,3000000,,,,SANXXX000000001.jpg,SANXXX000000001.mov,,,,,,,,,
499,SANXXX000000002,SAN,XXX,151,1,0000,00002,,1,,Sanke,Male,,1,,,36,,,PIETH,2,100000,,,,SANXXX000000002.jpg,SANXXX000000002.mov,,,,,,,,,
500,SANXXX000000003,SAN,XXX,151,1,0000,00003,,1,,Sanke,Unknown,,,,,,,,PIETH,2,,,,,SANXXX000000003.JPG,SANXXX000000003.MP4,,,,,,,,,
501,TAIMAR000000004,TAI,MAR,165,38,0000,00004,,1,,Taisho Sanshoku,Female,,2,Marudo Koi Farm,,54,,,PIETH,2,500000,,,,TAIMAR000000004.jpg,TAIMAR000000004.mov,,,,,,,,,
502,SANSFF000000001,SAN,SFF,151,72,0000,00001,Sweet Ruby,22,,Sanke,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,,,,,SANSFF000000001.jpg,,,,,,,,,,
503,SANSFF000000002,SAN,SFF,151,72,0000,00002,Miss London,23,,Sanke,Unknown,,1,Sakai Fish Farm,,25,,,PIETH,2,,,,,SANSFF000000002.jpg,,,,,,,,,,
504,SANSFF000000003,SAN,SFF,151,72,0000,00003,Misss Hiroshima,1,,Sanke,Unknown,,1,Sakai Fish Farm,,26,,,PIETH,2,,,,,SANSFF000000003.jpg,,,,,,,,,,
505,SANSFF000000004,SAN,SFF,151,72,0000,00004,Miss Barcelona,1,,Sanke,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,,,,,SANSFF000000004.jpg,,,,,,,,,,
506,SANSFF000000005,SAN,SFF,151,72,0000,00005,Miss Rome,4,,Sanke,Unknown,,1,Sakai Fish Farm,,24,,,PIETH,2,,,,,SANSFF000000005.jpg,,,,,,,,,,
507,SANSFF000000006,SAN,SFF,151,72,0000,00006,Silk Sonic,1,,Sanke,Unknown,,1,Sakai Fish Farm,,26,,,PIETH,2,,,,,SANSFF000000006.jpg,,,,,,,,,,
508,SHSISA032300001,SHS,ISA,158,17,0323,00001,,1,,Showa Sansoku,Unknown,Mar 2022,1,ISA Koi Farm,,30,,,PIETH,2,51000,,,,SHSISA032300001.jpg,SHSISA032300001.MP4,,,,,,,,,
509,SHSISA032300002,SHS,ISA,158,17,0323,00002,,1,,Showa Sansoku,Unknown,Mar 2022,1,ISA Koi Farm,,31,,,PIETH,2,100000,,,,SHSISA032300002.jpg,,,,,,,,,,
510,DSHMKF032300001,DSH,MKF,33,44,0323,00001,,1,,Doitsu Showa,Unknown,Mar 2022,1,Marushin Koi Farm,,27,,,PIETH,2,336000,,,,DSHMKF032300001.jpg,DSHMKF032300001.MP4,,,,,,,,,
511,SHSXXX032300001,SHS,XXX,158,1,0323,00001,,1,,Showa Sansoku,Unknown,,,,,,,,PIETH,2,,,,,SHSXXX032300001.JPG,,,,,,,,,,
512,SHSXXX032300002,SHS,XXX,158,1,0323,00002,,1,,Showa Sansoku,Unknown,,,,,,,,PIETH,2,,,,,SHSXXX032300002.JPG,,,,,,,,,,
513,DSHMKF032300001,DSH,MKF,33,44,0323,00001,,1,,Doitsu Showa,Unknown,,,Marushin Koi Farm,,,,,PIETH,2,,,,,DSHMKF032300001.JPG,,,,,,,,,,
514,DSHMKF032300002,DSH,MKF,33,44,0323,00002,,1,,Doitsu Showa,Unknown,,,Marushin Koi Farm,,,,,PIETH,2,,,,,DSHMKF032300002.JPG,,,,,,,,,,
515,SHSISH052300001,SHS,ISH,158,1,0523,00001,,1,,Showa Sansoku,Unknown,,1,ISA Koi Farm,,34,,,PIETH,2,100000,,,,SHSISH052300001.jpg,SHSISH052300001.MP4,,,,,,,,,
516,GOINKF000000001,GOI,NKF,75,56,0000,00001,,1,,Goshiki,Unknown,,,Narita Koi Farm,,,,,PIETH,2,,,,,GOINKF000000001.JPG,GOINKF000000001.MP4,,,,,,,,,
517,SHSNKF000000001,SHS,NKF,158,56,0000,00001,,1,,Showa Sansoku,Unknown,,,Narita Koi Farm,,,,,PIETH,2,,,,,SHSNKF000000001.JPG,SHSNKF000000001.MP4,,,,,,,,,
518,TAITAM052300001,TAI,TAM,165,80,0523,00001,,1,,Taisho sanshoku,Male,May 2022,1,Tamaura Fish Farm, ,36,,,PIETH,2,21000,,,,TAITAM052300001.jpg,TAITAM052300001.MP4,,,,,,,,,
519,GOGMHI102300001,GOG,MHI,58,42,1023,00001,,1,,Ginrin Ogon,Unknown,,,Maruhiro Koi Farm,,,,,PIETH,2,,,,,GOGMHI102300001.JPG,GOGMHI102300001.MP4,,,,,,,,,
520,KIUMHI032300001,KIU,MHI,106,42,0323,00001,,1,,Ki Utsuri,Unknown,Mar 2020,3,Maruhiro Koi Farm,,,,,PIETH,2,,,,,,KIUMHI032300001.MP4,,,,,,,,,
521,GSIOMF112300001,GSI,OMF,64,62,1123,00001,,1,,Ginrin Shiroutsuri,Female,Nov 2021,2,Omosako Koi Farm, ,52,,,PIETH,2,253000,,,,GSIOMF112300001.jpg,GSIOMF112300001.mov,,,,,,,,,
522,GMAOMF102300001,GMA,OMF,35,62,1023,00001,,1,,Gin Matsuba,Female,Oct 2020,3,Omosako Koi Farm,,66,,,PIETH,2,300000,,,,GMAOMF102300001.jpg,GMAOMF102300001.mov,,,,,,,,,
523,SUTOMF102300001,SUT,OMF,154,62,1023,00001,,1,,Shiroutsuri,Female,Oct 2021,2,Omosako Koi Farm,,50,,,PIETH,2,700000,,,,SUTOMF102300001.jpg,SUTOMF102300001.mov,,,,,,,,,
524,GSIOMF102300001,GSI,OMF,64,62,1023,00001,,1,,Ginrin Shiroutsuri,Female,Oct 2020,3,Omosako Koi Farm,,60,,,PIETH,2,700000,,,,GSIOMF102300001.jpg,GSIOMF102300001.mov,,,,,,,,,
525,HMYOMF112300001,HMY,OMF,84,62,1123,00001,,1,,Hikari Moyomono,Unknown,,,Omosako Koi Farm,,,,,PIETH,2,,,,,HMYOMF112300001.JPG,HMYOMF112300001.MP4,,,,,,,,,
526,GSIOMF112300002,GSI,OMF,64,62,1123,00002,,1,,Ginrin Shiroutsuri,Unknown,,,Omosako Koi Farm,,,,,PIETH,2,,,,,,GSIOMF112300002.MP4,,,,,,,,,
527,GSIOMF112300003,GSI,OMF,64,62,1123,00003,,1,,Ginrin Shiroutsuri,Unknown,,,Omosako Koi Farm,,,,,PIETH,2,,,,,,GSIOMF112300003.MP4,,,,,,,,,
528,GSIOMF022300001,GSI,OMF,64,62,0223,00001,,1,,Ginrin Shiroutsuri,Unknown,,,Omosako Koi Farm,,,,,PIETH,2,,,,,GSIOMF022300001.JPG,,,,,,,,,,
529,GSIOMF032300001,GSI,OMF,64,62,0323,00001,,1,,Ginrin Shiroutsuri,Unknown,,,Omosako Koi Farm,,,,,PIETH,2,,,,,GSIOMF032300001.JPG,GSIOMF032300001.MP4,,,,,,,,,
530,TANSFF102300001,TAN,SFF,166,72,1023,00001,Bond Girl,24,,Tancho,Female,Oct 2021,2,Sakai Fish Farm,,57,,,PIETH,2,,,,,TANSFF102300001.jpg,TANSFF102300001.MP4,,,,,,,,,
531,CHASFF102300001,CHA,SFF,17,72,1023,00001,Yellow Magic,1,,Chagoi,Female,Oct 2020,3,Sakai Fish Farm,,74,,,PIETH,2,,,,,CHASFF102300001.jpg,CHASFF102300001.mov,,,,,,,,,
532,KAUSFF102300001,KAU,SFF,98,72,1023,00001,Fuji,1,,Kohaku,Female,Oct 2021,2,Sakai Fish Farm,,58,,,PIETH,2,,,,,KAUSFF102300001.jpg,KAUSFF102300001.mov,,,,,,,,,
533,GSASFF102300001,GSA,SFF,62,72,1023,00001,Silk Sonic,1,,Ginrin Sanke,Female,Oct 2021,2,Sakai Fish Farm,,57,,,PIETH,2,,,,,GSASFF102300001.jpg,GSASFF102300001.MP4,,,,,,,,,
534,CHASFF102300002,CHA,SFF,17,72,1023,00002,Yellow Magic,1,,Chagoi,Female,Oct 2020,3,Sakai Fish Farm,,72,,,PIETH,2,,,,,CHASFF102300002.jpg,CHASFF102300002.mov,,,,,,,,,
535,OGOSFF102300001,OGO,SFF,140,72,1023,00001,Yellow Magic,1,,Ogon,Female,Oct 2020,3,Sakai Fish Farm,,78,,,PIETH,2,,,,,OGOSFF102300001.jpg,OGOSFF102300001.mov,,,,,,,,,
536,GSHSFF102300001,GSH,SFF,36,72,1023,00001,Dragon Ball,1,,Gin Shiro,Female,Oct 2021,2,Sakai Fish Farm,,58,,,PIETH,2,,,,,GSHSFF102300001.jpg,GSHSFF102300001.mov,,,,,,,,,
537,OGOSFF102300001,OGO,SFF,140,72,1023,00001,,1,,Ogon,Unknown,,,Sakai Fish Farm,,,,,PIETH,2,,,,,OGOSFF102300001.JPG,OGOSFF102300001.MP4,,,,,,,,,
538,GSISFF102300001,GSI,SFF,64,72,1023,00001,,1,,Ginrin Shiroutsuri,Unknown,,,Sakai Fish Farm,,,,,PIETH,2,,,,,,GSISFF102300001.MP4,,,,,,,,,
539,KAUSFF042300001,KAU,SFF,98,72,0423,00001,Second Love,1,,Kohaku,Female,Apr 2022,1,Sakai Fish Farm,,45,,,PIETH,2,1100000,,,,KAUSFF042300001.PNG,KAUSFF042300001.mov,,,,,,,,,
540,TSASFF042300001,TSA,SFF,174,72,0423,00001,Dragon Ball,1,,Tancho Sanke,Female,Apr 2022,1,Sakai Fish Farm,,45,,,PIETH,2,1400000,,,,TSASFF042300001.PNG,TSASFF042300001.mov,,,,,,,,,
541,TANSFF042300001,TAN,SFF,166,72,0423,00001,Second Love,1,,Tancho,Female,Apr 2022,1,Sakai Fish Farm,,47,,,PIETH,2,960000,,,,TANSFF042300001.PNG,TANSFF042300001.mov,,,,,,,,,
542,TAISFF042300001,TAI,SFF,165,72,0423,00001,Dragon Ball,1,,Taisho Sanshoku,Female,Apr 2022,1,Sakai Fish Farm,,45,,,PIETH,2,1700000,,,,TAISFF042300001.PNG,TAISFF042300001.mov,,,,,,,,,
543,TAISFF042300002,TAI,SFF,165,72,0423,00002,Shougetsu,1,,Taisho Sanshoku,Female,Apr 2022,1,Sakai Fish Farm,,48,,,PIETH,2,1200000,,,,TAISFF042300002.PNG,TAISFF042300002.mov,,,,,,,,,
544,TAISFF042300003,TAI,SFF,165,72,0423,00003,Original Love,1,,Taisho Sanshoku,Female,Apr 2022,1,Sakai Fish Farm,,45,,,PIETH,2,470000,,,,TAISFF042300003.PNG,TAISFF042300003.mov,,,,,,,,,
545,TAI SFF042300004,TAI ,SFF,1,72,0423,00004,Beauty Japan,1,,Taisho Sanshoku,Female,Apr 2022,2,Sakai Fish Farm,,43,,,PIETH,2,1100000,,,,TAI SFF042300004.PNG,TAI SFF042300004.mov,,,,,,,,,
546,DSASHK112300001,DSA,SHK,31,73,1123,00001,,1,,Doitsu Sanke,Unknown,Nov 2021,2,Shinoda Koi Farm,,,,,PIETH,2,,,,,DSASHK112300001.JPG,DSASHK112300001.MP4,,,,,,,,,
547,SANSFF032300001,SAN,SFF,151,72,0323,00001,Miss Manchester,1,,Sanke,Unknown,Mar 2022,1,Sakai Fish Farm,,20,,,PIETH,2,,,,,SANSFF032300001.PNG,,,,,,,,,,
548,TSASFF102300001,TSA,SFF,174,72,1023,00001,Garuda,1,,Tancho Sanke,Female,Oct 2020,3,Sakai Fish Farm,,72,,,PIETH,2,3700000,,,,TSASFF102300001.jpg,TSASFF102300001.mov,,,,,,,,,
549,KAUSFF022300001,KAU,SFF,98,72,0223,00001,,1,,Kohaku,Unknown,,,Sakai Fish Farm,,,,,PIETH,2,,,,,KAUSFF022300001.JPG,KAUSFF022300001.MP4,,,,,,,,,
550,SHSSFF022300001,SHS,SFF,158,72,0223,00001,,1,,Showa Sansoku,Unknown,,,Sakai Fish Farm,,,,,PIETH,2,,,,,SHSSFF022300001.JPG,SHSSFF022300001.MP4,,,,,,,,,
551,TSHISA032300001,TSH,ISA,176,17,0323,00001,,1,,Tancho Showa,Unknown,Mar 2022,1,ISA Koi Farm,,27,,,PIETH,2,100000,,,,TSHISA032300001.PNG,TSHISA032300001.mov,,,,,,,,,
552,TSHISA032300002,TSH,ISA,176,17,0323,00002,,1,,Tancho Showa,Unknown,Mar 2022,1,ISA Koi Farm,,35,,,PIETH,2,,,,,TSHISA032300002.PNG,TSHISA032300002.mov,,,,,,,,,
553,SHSISA042300001,SHS,ISA,158,17,0423,00001,,1,,Showa Sansoku,Unknown,Apr 2022,1,ISA Koi Farm,,,,,PIETH,2,320000,,,,SHSISA042300001.PNG,SHSISA042300001.mov,,,,,,,,,
554,SHOISA032300001,SHO,ISA,156,17,0323,00001,,1,,Showa,Unknown,Mar 2022,1,ISA Koi Farm,,,,,PIETH,2,,,,,SHOISA032300001.jpg,SHOISA032300001.MP4,,,,,,,,,
555,KAUISA022300001,KAU,ISA,98,17,0223,00001,,1,,Kohaku,Unknown,Feb 2021,2,ISA Koi Farm,,,,,PIETH,2,,,,,KAUISA022300001.JPG,KAUISA022300001.MP4,,,,,,,,,
556,SANISA022300001,SAN,ISA,151,17,0223,00001,,1,,Sanke,Unknown,Feb 2021,2,ISA Koi Farm,,,,,PIETH,2,,,,,SANISA022300001.JPG,SANISA022300001.MP4,,,,,,,,,
557,SANSFF122300001,SAN,SFF,151,72,1223,00001,Miss Kyoto,1,,Sanke,Unknown,Dec 2022,1,Sakai Fish Farm,,25,,,PIETH,2,970000,,,,SANSFF122300001.PNG,SANSFF122300001.mov,,,,,,,,,
558,SANSFF122300002,SAN,SFF,151,72,1223,00002,Miss Monaco,6,,Sanke,Unknown,Dec 2022,1,Sakai Fish Farm,,17,,,PIETH,2,620000,,,,SANSFF122300002.JPG,SANSFF122300002.mov,,,,,,,,,
559,SANSFF122300003,SAN,SFF,151,72,1223,00003,Miss California,1,,Sanke,Unknown,Dec 2022,1,Sakai Fish Farm,,16,,,PIETH,2,350000,,,,SANSFF122300003.PNG,SANSFF122300003.mov,,,,,,,,,
560,KAUSFF122300001,KAU,SFF,98,72,1223,00001,Mandarin,1,,Kohaku,Unknown,Dec 2022,1,Sakai Fish Farm,,17,,,PIETH,2,220000,,,,KAUSFF122300001.JPG,KAUSFF122300001.mov,,,,,,,,,
561,KAUSFF122300002,KAU,SFF,98,72,1223,00002,Bonita,1,,Kohaku,Unknown,Dec 2022,1,Sakai Fish Farm,,18,,,PIETH,2,240000,,,,KAUSFF122300002.JPG,KAUSFF122300002.MP4,,,,,,,,,
562,KAUSFF122300003,KAU,SFF,98,72,1223,00003,Miss Kyoto,1,,Kohaku,Unknown,Dec 2022,1,Sakai Fish Farm,,19,,,PIETH,2,170000,,,,KAUSFF122300003.PNG,KAUSFF122300003.MP4,,,,,,,,,
563,TAISFF042300002,TAI,SFF,165,72,0423,00002,Emerald,1,,Taisho Sanshoku,Female,Apr 2022,1,Sakai Fish Farm,,46,,,PIETH,2,1100000,,,,TAISFF042300002.PNG,TAISFF042300002.mov,,,,,,,,,
564,SANSFF042300001,SAN,SFF,151,72,0423,00001,Beauty Japan,1,,Sanke,Female,Apr 2022,1,Sakai Fish Farm,,45,,,PIETH,2,1500000,,,,SANSFF042300001.PNG,SANSFF042300001.mov,,,,,,,,,
565,TSASFF042300002,TSA,SFF,174,72,0423,00002,Silk Sonic,1,,Tancho Sanke,Female,Apr 2022,1,Sakai Fish Farm,,38,,,PIETH,2,960000,,,,TSASFF042300002.PNG,TSASFF042300002.mov,,,,,,,,,
566,TANSFF042300002,TAN,SFF,166,72,0423,00002,Lily,8,,Tancho,Female,Apr 2022,1,Sakai Fish Farm,,44,,,PIETH,2,710000,,,,TAISFF042300002.PNG,TANSFF042300002.mov,,,,,,,,,
567,KAUSFF042300002,KAU,SFF,98,72,0423,00002,Puple Rain,1,,Kohaku,Female,Apr 2022,1,Sakai Fish Farm,,44,,,PIETH,2,100000,,,,KAUSFF042300002.PNG,KAUSFF042300002.mov,,,,,,,,,
568,GSAMNC032300001,GSA,MNC,62,95,0323,00001,,1,,Ginrin Sanke,Female,Mar 2021,2,Matsue Nishikigoi Center, ,50,,,PIETH,2,81000,,,,GSAMNC032300001.jpg,GSAMNC032300001.mov,,,,,,,,,
569,GSIXXX032300001,GSI,XXX,64,1,0323,00001,,1,,Ginrin Shiroutsuri,Female,Mar 2021,2,,,52,,,PIETH,2,253000,,,,GSIXXX032300001.jpg,GSIXXX032300001.mov,,,,,,,,,
